timestamp;wipingCmd;WiperMotorAngle;WiperMotorSpeed;wiperMotorLowSpeedOut;wiperMotorHighSpeedOut;Wiping_HMI_rqst;wiperParkStatusIn;wiperParkStatusOut;wiperMotorLowSpeed;Digital_WiperHi;Digital_WiperLo;bWiperMotorLowSpeed;WiperMotorHighSpeed
8767;;65.520.000;;;;;;;;;;;
8769;;65.880.000;;;;;;;;;;;
8771;;66.240.000;;;;;;;;;;;
8773;;66.600.000;;;;;;;;;;;
8775;;66.960.000;;;;;;;;;;;
8777;;67.320.000;;;;;;;;;;;
8779;;67.680.000;;;;;;;;;;;
8781;;68.040.000;;;;;;;;;;;
8783;;68.400.000;;;;;;;;;;;
8785;;68.760.000;;;;;;;;;;;
8787;;69.120.000;;;;;;;;;;;
8789;;69.480.000;;;;;;;;;;;
8791;;69.840.000;;;;;;;;;;;
8793;;70.200.000;;;;;;;;;;;
8795;;70.560.000;;;;;;;;;;;
8797;;70.920.000;;;;;;;;;;;
8799;;71.280.000;;;;;;;;;;;
8801;;71.640.000;;;;;;;;;;;
8803;;72.000.000;;;;;;;;;;;
8805;;72.360.000;;;;;;;;;;;
8807;;72.720.000;;;;;;;;;;;
8809;;73.080.000;;;;;;;;;;;
8811;;73.440.000;;;;;;;;;;;
8813;;73.800.000;;;;;;;;;;;
8815;;74.160.000;;;;;;;;;;;
8817;;74.520.000;;;;;;;;;;;
8819;;74.880.000;;;;;;;;;;;
8821;;75.240.000;;;;;;;;;;;
8823;;75.600.000;;;;;;;;;;;
8825;;75.960.000;;;;;;;;;;;
8827;;76.320.000;;;;;;;;;;;
8829;;76.680.000;;;;;;;;;;;
8831;;77.040.000;;;;;;;;;;;
8833;;77.400.000;;;;;;;;;;;
8835;;77.760.000;;;;;;;;;;;
8837;;78.120.000;;;;;;;;;;;
8839;;78.480.000;;;;;;;;;;;
8841;;78.840.000;;;;;;;;;;;
8843;;79.200.000;;;;;;;;;;;
8845;;79.560.000;;;;;;;;;;;
8847;;79.920.000;;;;;;;;;;;
8849;;80.280.000;;;;;;;;;;;
8851;;80.640.000;;;;;;;;;;;
8853;;81.000.000;;;;;;;;;;;
8855;;81.360.000;;;;;;;;;;;
8857;;81.720.000;;;;;;;;;;;
8859;;82.080.000;;;;;;;;;;;
8861;;82.440.000;;;;;;;;;;;
8863;;82.800.000;;;;;;;;;;;
8865;;83.160.000;;;;;;;;;;;
8867;;83.520.000;;;;;;;;;;;
8869;;83.880.000;;;;;;;;;;;
8871;;84.240.000;;;;;;;;;;;
8873;;84.600.000;;;;;;;;;;;
8875;;84.960.000;;;;;;;;;;;
8877;;85.320.000;;;;;;;;;;;
8879;;85.680.000;;;;;;;;;;;
8881;;86.040.000;;;;;;;;;;;
8883;;86.400.000;;;;;;;;;;;
8885;;86.760.000;;;;;;;;;;;
8887;;87.120.000;;;;;;;;;;;
8889;;87.480.000;;;;;;;;;;;
8891;;87.840.000;;;;;;;;;;;
8893;;88.200.000;;;;;;;;;;;
8895;;88.560.000;;;;;;;;;;;
8897;;88.920.000;;;;;;;;;;;
8899;;89.280.000;;;;5;;;;;;;
8901;;89.640.000;;;;;;;;;;;
8903;;90.000.000;;;;;;;;;;;
8905;;90.360.000;;;;;;;;;;;
8907;;90.720.000;;;;;;;;;;;
8909;;91.080.000;;;;;;;;;;;
8911;;91.440.000;;;;;;;;;;;
8913;;91.800.000;;;;;;;;;;;
8915;;92.160.000;;;;;;;;;;;
8917;;92.520.000;;;;;;;;;;;
8919;;92.880.000;;;;;;;;;;;
8921;;93.240.000;;;;;;;;;;;
8923;;93.600.000;;;;;;;;;;;
8925;;93.960.000;;;;;;;;;;;
8927;;94.320.000;;;;;;;;;;;
8929;;94.680.000;;;;;;;;;;;
8931;;95.040.000;;;;;;;;;;;
8933;;95.400.000;;;;;;;;;;;
8935;;95.760.000;;;;;;;;;;;
8937;;96.120.000;;;;;;;;;;;
8939;;96.480.000;;;;;;;;;;;
8941;;96.840.000;;;;;;;;;;;
8943;;97.200.000;;;;;;;;;;;
8945;;97.560.000;;;;;;;;;;;
8947;;97.920.000;;;;;;;;;;;
8949;;98.280.000;;;;;;;;;;;
8951;;98.640.000;;;;;;;;;;;
8953;;99.000.000;;;;;;;;;;;
8955;;99.360.000;;;;;;;;;;;
8957;;99.720.000;;;;;;;;;;;
8959;;100.080.000;;;;;;;;;;;
8961;;100.440.000;;;;;;;;;;;
8963;;100.800.000;;;;;;;;;;;
8965;;101.160.000;;;;;;;;;;;
8967;;101.520.000;;;;;;;;;;;
8969;;101.880.000;;;;;;;;;;;
8971;;102.240.000;;;;;;;;;;;
8973;;102.600.000;;;;;;;;;;;
8975;;102.960.000;;;;;;;;;;;
8977;;103.320.000;;;;;;;;;;;
8979;;103.680.000;;;;;;;;;;;
8981;;104.040.000;;;;;;;;;;;
8983;;104.400.000;;;;;;;;;;;
8985;;104.760.000;;;;;;;;;;;
8987;;105.120.000;;;;;;;;;;;
8989;;105.480.000;;;;;;;;;;;
8991;;105.840.000;;;;;;;;;;;
8993;;106.200.000;;;;;;;;;;;
8995;;106.560.000;;;;;;;;;;;
8997;;106.920.000;;;;;;;;;;;
8999;;107.280.000;;;;;;;;;0;;
9001;;107.640.000;;;;;;;;;;;
9003;;108.000.000;;;;;;;;;;;
9005;;108.360.000;;;;;;;;;;;
9007;;108.720.000;;;;;;;;;;;
9009;;109.080.000;;;;;;;;;;;
9011;;109.440.000;;;;;;;;;;;
9013;;109.800.000;;;;;;;;;;;
9015;;110.160.000;;;;;;;;;;;
9017;;110.520.000;;;;;;;;;;;
9019;;110.880.000;;;;;;;;;;;
9021;;111.240.000;;;;;;;;;;;
9023;;111.600.000;;;;;;;;;;;
9025;;111.960.000;;;;;;;;;;;
9027;;112.320.000;;;;;;;;;;;
9029;;112.680.000;;;;;;;;;;;
9031;;113.040.000;;;;;;;;;;;
9033;;113.400.000;;;;;;;;;;;
9035;;113.760.000;;;;;;;;;;;
9037;;114.120.000;;;;;;;;;;;
9039;;114.480.000;;;;;;;;;;;
9041;;114.840.000;;;;;;;;;;;
9043;;115.200.000;;;;;;;;;;;
9045;;115.560.000;;;;;;;;;;;
9047;;115.920.000;;;;;;;;;;;
9049;;116.280.000;;;;;;;;;;;
9051;;116.640.000;;;;;;;;;;;
9053;;117.000.000;;;;;;;;;;;
9055;;117.360.000;;;;;;;;;;;
9057;;117.720.000;;;;;;;;;;;
9059;;118.080.000;;;;;;;;;;;
9061;;118.440.000;;;;;;;;;;;
9063;;118.800.000;;;;;;;;;;;
9065;;119.160.000;;;;;;;;;;;
9067;;119.520.000;;;;;;;;;;;
9069;;119.880.000;;;;;;;;;;;
9071;;120.240.000;;;;;;;;;;;
9073;;120.600.000;;;;;;;;;;;
9075;;120.960.000;;;;;;;;;;;
9077;;121.320.000;;;;;;;;;;;
9079;;121.680.000;;;;;;;;;;;
9081;;122.040.000;;;;;;;;;;;
9083;;122.400.000;;;;;;;;;;;
9085;;122.760.000;;;;;;;;;;;
9087;;123.120.000;;;;;;;;;;;
9089;;123.480.000;;;;;;;;;;;
9091;;123.840.000;;;;;;;;;;;
9093;;124.200.000;;;;;;;;;;;
9095;;124.560.000;;;;;;;;;;;
9097;;124.920.000;;;;;;;;;;;
9099;;125.280.000;;;;;;;0;;;;
9101;;125.640.000;;0;;;;;;;;;
9103;;126.000.000;0.000000;;;;;;;;;;
9899;;;;;;4;;;;;;;
9999;;;;;;;;;;;1;;
10099;;;;;;;;;1;;;;
10101;;;;1;;;;;;;;;
10103;;;30.000.000;;;;;;;;;;
10105;;126.360.000;;;;;;;;;;;
10107;;126.720.000;;;;;;;;;;;
10109;;127.080.000;;;;;;;;;;;
10111;;127.440.000;;;;;;;;;;;
10113;;127.800.000;;;;;;;;;;;
10115;;128.160.000;;;;;;;;;;;
10117;;128.520.000;;;;;;;;;;;
10119;;128.880.000;;;;;;;;;;;
10121;;129.240.000;;;;;;;;;;;
10123;;129.600.000;;;;;;;;;;;
10125;;129.960.000;;;;;;;;;;;
10127;;130.320.000;;;;;;;;;;;
10129;;130.680.000;;;;;;;;;;;
10131;;131.040.000;;;;;;;;;;;
10133;;131.400.000;;;;;;;;;;;
10135;;131.760.000;;;;;;;;;;;
10137;;132.120.000;;;;;;;;;;;
10139;;132.480.000;;;;;;;;;;;
10141;;132.840.000;;;;;;;;;;;
10143;;133.200.000;;;;;;;;;;;
10145;;133.560.000;;;;;;;;;;;
10147;;133.920.000;;;;;;;;;;;
10149;;134.280.000;;;;;;;;;;;
10151;;134.640.000;;;;;;;;;;;
10153;;135.000.000;;;;;;;;;;;
10155;;135.360.000;;;;;;;;;;;
10157;;135.720.000;;;;;;;;;;;
10159;;136.080.000;;;;;;;;;;;
10161;;136.440.000;;;;;;;;;;;
10163;;136.800.000;;;;;;;;;;;
10165;;137.160.000;;;;;;;;;;;
10167;;137.520.000;;;;;;;;;;;
10169;;137.880.000;;;;;;;;;;;
10171;;138.240.000;;;;;;;;;;;
10173;;138.600.000;;;;;;;;;;;
10175;;138.960.000;;;;;;;;;;;
10177;;139.320.000;;;;;;;;;;;
10179;;139.680.000;;;;;;;;;;;
10181;;140.040.000;;;;;;;;;;;
10183;;140.400.000;;;;;;;;;;;
10185;;140.760.000;;;;;;;;;;;
10187;;141.120.000;;;;;;;;;;;
10189;;141.480.000;;;;;;;;;;;
10191;;141.840.000;;;;;;;;;;;
10193;;142.200.000;;;;;;;;;;;
10195;;142.560.000;;;;;;;;;;;
10197;;142.920.000;;;;;;;;;;;
10199;;143.280.000;;;;;;;;;;;
10201;;143.640.000;;;;;;;;;;;
10203;;144.000.000;;;;;;;;;;;
10205;;144.360.000;;;;;;;;;;;
10207;;144.720.000;;;;;;;;;;;
10209;;145.080.000;;;;;;;;;;;
10211;;145.440.000;;;;;;;;;;;
10213;;145.800.000;;;;;;;;;;;
10215;;146.160.000;;;;;;;;;;;
10217;;146.520.000;;;;;;;;;;;
10219;;146.880.000;;;;;;;;;;;
10221;;147.240.000;;;;;;;;;;;
10223;;147.600.000;;;;;;;;;;;
10225;;147.960.000;;;;;;;;;;;
10227;;148.320.000;;;;;;;;;;;
10229;;148.680.000;;;;;;;;;;;
10231;;149.040.000;;;;;;;;;;;
10233;;149.400.000;;;;;;;;;;;
10235;;149.760.000;;;;;;;;;;;
10237;;150.120.000;;;;;;;;;;;
10239;;150.480.000;;;;;;;;;;;
10241;;150.840.000;;;;;;;;;;;
10243;;151.200.000;;;;;;;;;;;
10245;;151.560.000;;;;;;;;;;;
10247;;151.920.000;;;;;;;;;;;
10249;;152.280.000;;;;;;;;;;;
10251;;152.640.000;;;;;;;;;;;
10253;;153.000.000;;;;;;;;;;;
10255;;153.360.000;;;;;;;;;;;
10257;;153.720.000;;;;;;;;;;;
10259;;154.080.000;;;;;;;;;;;
10261;;154.440.000;;;;;;;;;;;
10263;;154.800.000;;;;;;;;;;;
10265;;155.160.000;;;;;;;;;;;
10267;;155.520.000;;;;;;;;;;;
10269;;155.880.000;;;;;;;;;;;
10271;;156.240.000;;;;;;;;;;;
10273;;156.600.000;;;;;;;;;;;
10275;;156.960.000;;;;;;;;;;;
10277;;157.320.000;;;;;;;;;;;
10279;;157.680.000;;;;;;;;;;;
10281;;158.040.000;;;;;;;;;;;
10283;;158.400.000;;;;;;;;;;;
10285;;158.760.000;;;;;;;;;;;
10287;;159.120.000;;;;;;;;;;;
10289;;159.480.000;;;;;;;;;;;
10291;;159.840.000;;;;;;;;;;;
10293;;160.200.000;;;;;;;;;;;
10295;;160.560.000;;;;;;;;;;;
10297;;160.920.000;;;;;;;;;;;
10299;;161.280.000;;;;;;;;;;;
10301;;161.640.000;;;;;;;;;;;
10303;;162.000.000;;;;;;;;;;;
10305;;162.360.000;;;;;;;;;;;
10307;;162.720.000;;;;;;;;;;;
10309;;163.080.000;;;;;;;;;;;
10311;;163.440.000;;;;;;;;;;;
10313;;163.800.000;;;;;;;;;;;
10315;;164.160.000;;;;;;;;;;;
10317;;164.520.000;;;;;;;;;;;
10319;;164.880.000;;;;;;;;;;;
10321;;165.240.000;;;;;;;;;;;
10323;;165.600.000;;;;;;;;;;;
10325;;165.960.000;;;;;;;;;;;
10327;;166.320.000;;;;;;;;;;;
10329;;166.680.000;;;;;;;;;;;
10331;;167.040.000;;;;;;;;;;;
10333;;167.400.000;;;;;;;;;;;
10335;;167.760.000;;;;;;;;;;;
10337;;168.120.000;;;;;;;;;;;
10339;;168.480.000;;;;;;;;;;;
10341;;168.840.000;;;;;;;;;;;
10343;;169.200.000;;;;;;;;;;;
10345;;169.560.000;;;;;;;;;;;
10347;;169.920.000;;;;;;;;;;;
10349;;170.280.000;;;;;;;;;;;
10351;;170.640.000;;;;;;;;;;;
10353;;171.000.000;;;;;;;;;;;
10355;;171.360.000;;;;;;;;;;;
10357;;171.720.000;;;;;;;;;;;
10359;;172.080.000;;;;;;;;;;;
10361;;172.440.000;;;;;;;;;;;
10363;;172.800.000;;;;;;;;;;;
10365;;173.160.000;;;;;;;;;;;
10367;;173.520.000;;;;;;;;;;;
10369;;173.880.000;;;;;;;;;;;
10371;;174.240.000;;;;;;;;;;;
10373;;174.600.000;;;;;;;;;;;
10375;;174.960.000;;;;;;;;;;;
10377;;175.320.000;;;;;;;;;;;
10379;;175.680.000;;;;;;;;;;;
10381;;176.040.000;;;;;;;;;;;
10383;;176.400.000;;;;;;;;;;;
10385;;176.760.000;;;;;;;;;;;
10387;;177.120.000;;;;;;;;;;;
10389;;177.480.000;;;;;;;;;;;
10391;;177.840.000;;;;;;;;;;;
10393;;178.200.000;;;;;;;;;;;
10395;;178.560.000;;;;;;;;;;;
10397;;178.920.000;;;;;;;;;;;
10399;;179.280.000;;;;;;;;;;;
10401;;179.640.000;;;;;;;;;;;
10403;;180.000.000;;;;;;;;;;;
10405;;180.360.000;;;;;;;;;;;
10407;;180.720.000;;;;;;;;;;;
10409;;181.080.000;;;;;;;;;;;
10411;;181.440.000;;;;;;;;;;;
10413;;181.800.000;;;;;;;;;;;
10415;;182.160.000;;;;;;;;;;;
10417;;182.520.000;;;;;;;;;;;
10419;;182.880.000;;;;;;;;;;;
10421;;183.240.000;;;;;;;;;;;
10423;;183.600.000;;;;;;;;;;;
10425;;183.960.000;;;;;;;;;;;
10427;;184.320.000;;;;;;;;;;;
10429;;184.680.000;;;;;;;;;;;
10431;;185.040.000;;;;;;;;;;;
10433;;185.400.000;;;;;;;;;;;
10435;;185.760.000;;;;;;;;;;;
10437;;186.120.000;;;;;;;;;;;
10439;;186.480.000;;;;;;;;;;;
10441;;186.840.000;;;;;;;;;;;
10443;;187.200.000;;;;;;;;;;;
10445;;187.560.000;;;;;;;;;;;
10447;;187.920.000;;;;;;;;;;;
10449;;188.280.000;;;;;;;;;;;
10451;;188.640.000;;;;;;;;;;;
10453;;189.000.000;;;;;;;;;;;
10455;;189.360.000;;;;;;;;;;;
10457;;189.720.000;;;;;;;;;;;
10459;;190.080.000;;;;;;;;;;;
10461;;190.440.000;;;;;;;;;;;
10463;;190.800.000;;;;;;;;;;;
10465;;191.160.000;;;;;;;;;;;
10467;;191.520.000;;;;;;;;;;;
10469;;191.880.000;;;;;;;;;;;
10471;;192.240.000;;;;;;;;;;;
10473;;192.600.000;;;;;;;;;;;
10475;;192.960.000;;;;;;;;;;;
10477;;193.320.000;;;;;;;;;;;
10479;;193.680.000;;;;;;;;;;;
10481;;194.040.000;;;;;;;;;;;
10483;;194.400.000;;;;;;;;;;;
10485;;194.760.000;;;;;;;;;;;
10487;;195.120.000;;;;;;;;;;;
10489;;195.480.000;;;;;;;;;;;
10491;;195.840.000;;;;;;;;;;;
10493;;196.200.000;;;;;;;;;;;
10495;;196.560.000;;;;;;;;;;;
10497;;196.920.000;;;;;;;;;;;
10499;;197.280.000;;;;;;;;;;;
10501;;197.640.000;;;;;;;;;;;
10503;;198.000.000;;;;;;;;;;;
10505;;198.360.000;;;;;;;;;;;
10507;;198.720.000;;;;;;;;;;;
10509;;199.080.000;;;;;;;;;;;
10511;;199.440.000;;;;;;;;;;;
10513;;199.800.000;;;;;;;;;;;
10515;;200.160.000;;;;;;;;;;;
10517;;200.520.000;;;;;;;;;;;
10519;;200.880.000;;;;;;;;;;;
10521;;201.240.000;;;;;;;;;;;
10523;;201.600.000;;;;;;;;;;;
10525;;201.960.000;;;;;;;;;;;
10527;;202.320.000;;;;;;;;;;;
10529;;202.680.000;;;;;;;;;;;
10531;;203.040.000;;;;;;;;;;;
10533;;203.400.000;;;;;;;;;;;
10535;;203.760.000;;;;;;;;;;;
10537;;204.120.000;;;;;;;;;;;
10539;;204.480.000;;;;;;;;;;;
10541;;204.840.000;;;;;;;;;;;
10543;;205.200.000;;;;;;;;;;;
10545;;205.560.000;;;;;;;;;;;
10547;;205.920.000;;;;;;;;;;;
10549;;206.280.000;;;;;;;;;;;
10551;;206.640.000;;;;;;;;;;;
10553;;207.000.000;;;;;;;;;;;
10555;;207.360.000;;;;;;;;;;;
10557;;207.720.000;;;;;;;;;;;
10559;;208.080.000;;;;;;;;;;;
10561;;208.440.000;;;;;;;;;;;
10563;;208.800.000;;;;;;;;;;;
10565;;209.160.000;;;;;;;;;;;
10567;;209.520.000;;;;;;;;;;;
10569;;209.880.000;;;;;;;;;;;
10571;;210.240.000;;;;;;;;;;;
10573;;210.600.000;;;;;;;;;;;
10575;;210.960.000;;;;;;;;;;;
10577;;211.320.000;;;;;;;;;;;
10579;;211.680.000;;;;;;;;;;;
10581;;212.040.000;;;;;;;;;;;
10583;;212.400.000;;;;;;;;;;;
10585;;212.760.000;;;;;;;;;;;
10587;;213.120.000;;;;;;;;;;;
10589;;213.480.000;;;;;;;;;;;
10591;;213.840.000;;;;;;;;;;;
10593;;214.200.000;;;;;;;;;;;
10595;;214.560.000;;;;;;;;;;;
10597;;214.920.000;;;;;;;;;;;
10599;;215.280.000;;;;;;;;;;;
10601;;215.640.000;;;;;;;;;;;
10603;;216.000.000;;;;;;;;;;;
10605;;216.360.000;;;;;;;;;;;
10607;;216.720.000;;;;;;;;;;;
10609;;217.080.000;;;;;;;;;;;
10611;;217.440.000;;;;;;;;;;;
10613;;217.800.000;;;;;;;;;;;
10615;;218.160.000;;;;;;;;;;;
10617;;218.520.000;;;;;;;;;;;
10619;;218.880.000;;;;;;;;;;;
10621;;219.240.000;;;;;;;;;;;
10623;;219.600.000;;;;;;;;;;;
10625;;219.960.000;;;;;;;;;;;
10627;;220.320.000;;;;;;;;;;;
10629;;220.680.000;;;;;;;;;;;
10631;;221.040.000;;;;;;;;;;;
10633;;221.400.000;;;;;;;;;;;
10635;;221.760.000;;;;;;;;;;;
10637;;222.120.000;;;;;;;;;;;
10639;;222.480.000;;;;;;;;;;;
10641;;222.840.000;;;;;;;;;;;
10643;;223.200.000;;;;;;;;;;;
10645;;223.560.000;;;;;;;;;;;
10647;;223.920.000;;;;;;;;;;;
10649;;224.280.000;;;;;;;;;;;
10651;;224.640.000;;;;;;;;;;;
10653;;225.000.000;;;;;;;;;;;
10655;;225.360.000;;;;;;;;;;;
10657;;225.720.000;;;;;;;;;;;
10659;;226.080.000;;;;;;;;;;;
10661;;226.440.000;;;;;;;;;;;
10663;;226.800.000;;;;;;;;;;;
10665;;227.160.000;;;;;;;;;;;
10667;;227.520.000;;;;;;;;;;;
10669;;227.880.000;;;;;;;;;;;
10671;;228.240.000;;;;;;;;;;;
10673;;228.600.000;;;;;;;;;;;
10675;;228.960.000;;;;;;;;;;;
10677;;229.320.000;;;;;;;;;;;
10679;;229.680.000;;;;;;;;;;;
10681;;230.040.000;;;;;;;;;;;
10683;;230.400.000;;;;;;;;;;;
10685;;230.760.000;;;;;;;;;;;
10687;;231.120.000;;;;;;;;;;;
10689;;231.480.000;;;;;;;;;;;
10691;;231.840.000;;;;;;;;;;;
10693;;232.200.000;;;;;;;;;;;
10695;;232.560.000;;;;;;;;;;;
10697;;232.920.000;;;;;;;;;;;
10699;;233.280.000;;;;;;;;;;;
10701;;233.640.000;;;;;;;;;;;
10703;;234.000.000;;;;;;;;;;;
10705;;234.360.000;;;;;;;;;;;
10707;;234.720.000;;;;;;;;;;;
10709;;235.080.000;;;;;;;;;;;
10711;;235.440.000;;;;;;;;;;;
10713;;235.800.000;;;;;;;;;;;
10715;;236.160.000;;;;;;;;;;;
10717;;236.520.000;;;;;;;;;;;
10719;;236.880.000;;;;;;;;;;;
10721;;237.240.000;;;;;;;;;;;
10723;;237.600.000;;;;;;;;;;;
10725;;237.960.000;;;;;;;;;;;
10727;;238.320.000;;;;;;;;;;;
10729;;238.680.000;;;;;;;;;;;
10731;;239.040.000;;;;;;;;;;;
10733;;239.400.000;;;;;;;;;;;
10735;;239.760.000;;;;;;;;;;;
10737;;240.120.000;;;;;;;;;;;
10739;;240.480.000;;;;;;;;;;;
10741;;240.840.000;;;;;;;;;;;
10743;;241.200.000;;;;;;;;;;;
10745;;241.560.000;;;;;;;;;;;
10747;;241.920.000;;;;;;;;;;;
10749;;242.280.000;;;;;;;;;;;
10751;;242.640.000;;;;;;;;;;;
10753;;243.000.000;;;;;;;;;;;
10755;;243.360.000;;;;;;;;;;;
10757;;243.720.000;;;;;;;;;;;
10759;;244.080.000;;;;;;;;;;;
10761;;244.440.000;;;;;;;;;;;
10763;;244.800.000;;;;;;;;;;;
10765;;245.160.000;;;;;;;;;;;
10767;;245.520.000;;;;;;;;;;;
10769;;245.880.000;;;;;;;;;;;
10771;;246.240.000;;;;;;;;;;;
10773;;246.600.000;;;;;;;;;;;
10775;;246.960.000;;;;;;;;;;;
10777;;247.320.000;;;;;;;;;;;
10779;;247.680.000;;;;;;;;;;;
10781;;248.040.000;;;;;;;;;;;
10783;;248.400.000;;;;;;;;;;;
10785;;248.760.000;;;;;;;;;;;
10787;;249.120.000;;;;;;;;;;;
10789;;249.480.000;;;;;;;;;;;
10791;;249.840.000;;;;;;;;;;;
10793;;250.200.000;;;;;;;;;;;
10795;;250.560.000;;;;;;;;;;;
10797;;250.920.000;;;;;;;;;;;
10799;;251.280.000;;;;;;;;;;;
10801;;251.640.000;;;;;;;;;;;
10803;;252.000.000;;;;;;;;;;;
10805;;252.360.000;;;;;;;;;;;
10807;;252.720.000;;;;;;;;;;;
10809;;253.080.000;;;;;;;;;;;
10811;;253.440.000;;;;;;;;;;;
10813;;253.800.000;;;;;;;;;;;
10815;;254.160.000;;;;;;;;;;;
10817;;254.520.000;;;;;;;;;;;
10819;;254.880.000;;;;;;;;;;;
10821;;255.240.000;;;;;;;;;;;
10823;;255.600.000;;;;;;;;;;;
10825;;255.960.000;;;;;;;;;;;
